store_id,year,month,population,location_code,id,age,gender,race,marital_status,education,division,tenure,training_status,jlevel,salary,absent,turnover,persuasion_skills,commitment,respect,development,goal,perf_feedback,perf_fair,reward_fair,work_life,competition,culture_fit,extraversion,conscientiousness,emotion_stability,agreeable,openness,cognitive_ability,structured_interview,business_rating,behavior_rating,sales_skills
50,2019,10,85,486,7605,29,Female,W,Y,Post-secondary degree,Computer & Electronics,9.70,N,1,51821.25,14,3,2,2,1,1,2,3,1,2,1,3,4,3,3,3,1,4,3,3,2,1,2
50,2019,10,85,486,1561,30,Female,NW,N,Some college,Office Products,1.90,Y,1,41410.57,16,5,2,1,2,2,4,1,1,1,1,4,4,2,2,2,3,1,1,3,2,2,3
50,2019,10,85,486,5430,22,Female,W,N,Post-secondary degree,Cellphones and Accessories,4.60,N,1,35640.07,12,3,1,5,1,1,2,1,3,3,1,4,3,4,3,1,1,2,3,5,1,1,1
50,2019,10,85,486,6570,39,Female,NW,Y,Some high school,Computer & Electronics,8.60,N,1,40071.43,17,2,2,4,1,1,1,2,3,2,2,4,4,3,2,2,2,3,4,5,2,2,2
50,2019,10,85,486,2101,40,Female,NW,N,Post-secondary degree,Computer & Electronics,6.70,N,1,47483.81,13,2,2,1,2,3,1,2,1,1,1,3,4,2,3,2,2,3,3,2,2,1,2
50,2019,10,85,486,9566,39,Female,NW,Y,Some high school,Cellphones and Accessories,9.00,Y,1,49094.84,18,4,1,3,2,1,1,1,1,3,1,2,4,1,3,5,4,1,3,3,1,2,1
50,2019,10,85,486,8671,29,Male,W,Y,Post-secondary degree,Computer & Electronics,8.00,N,1,32030.02,8,1,2,2,2,2,1,2,2,2,2,1,4,2,3,2,2,2,2,3,2,3,3
50,2019,10,85,486,7399,26,Male,W,N,Some college,Home Appliances,9.40,N,2,68772.88,18,3,2,1,4,2,1,3,1,2,3,3,1,4,2,2,1,2,1,2,2,1,3
50,2019,10,85,486,4587,19,Female,W,N,High school diploma or equivalent,Computer & Electronics,7.60,N,1,44960.33,11,2,2,3,2,2,1,1,1,1,1,2,4,3,2,1,1,4,3,1,1,1,1
50,2019,10,85,486,9381,35,Male,W,N,Post-secondary degree,Office Products,9.70,N,1,63519.40,0,3,1,4,3,2,2,2,2,3,2,4,5,3,3,1,2,1,2,2,2,1,3
57,2019,10,106,493,4522,37,Female,W,Y,Some college,Office Products,8.90,N,2,37156.12,5,3,2,2,1,1,1,1,2,1,4,1,5,2,5,3,1,3,3,2,3,2,3
57,2019,10,106,493,8543,42,Female,W,N,Post-secondary degree,Home Appliances,7.90,N,1,73258.35,0,2,2,3,2,1,1,1,2,2,2,3,5,4,2,2,1,4,3,2,2,2,2
57,2019,10,106,493,7695,38,Male,NW,Y,Some college,Home Appliances,8.80,N,4,84635.90,26,4,2,2,1,1,1,1,1,2,1,3,1,4,2,3,2,2,2,2,2,1,3
57,2019,10,106,493,9790,34,Male,W,N,Some high school,Office Products,7.60,N,1,69702.02,4,5,2,1,1,2,1,1,1,3,1,2,4,2,2,2,1,3,2,1,2,1,3
57,2019,10,106,493,9840,35,Male,NW,N,Some college,Cellphones and Accessories,8.90,N,4,137414.06,17,3,4,3,1,2,1,3,4,1,3,2,2,4,2,1,1,5,2,5,2,2,1
57,2019,10,106,493,5568,32,Male,NW,N,Some college,Cellphones and Accessories,5.60,N,1,62025.00,16,3,2,2,3,1,1,1,1,2,4,4,3,2,1,1,1,4,2,3,1,1,1
57,2019,10,106,493,6007,36,Male,W,N,Some high school,Computer & Electronics,6.60,Y,2,51686.64,11,1,2,3,2,1,1,2,1,4,4,2,2,5,3,2,3,2,4,5,3,3,3
57,2019,10,106,493,785,29,Male,W,Y,Post-secondary degree,Home Appliances,6.40,N,2,65353.13,6,2,2,4,1,1,1,2,4,1,2,3,4,2,2,3,2,1,3,2,2,3,3
57,2019,10,106,493,5021,40,Female,NW,N,Some high school,Home Appliances,7.00,Y,1,56354.42,12,3,2,3,2,1,1,2,1,1,1,2,4,2,2,2,2,2,3,1,1,1,1
57,2019,10,106,493,6578,45,Male,W,N,High school diploma or equivalent,Home Appliances,9.20,Y,1,45485.96,32,2,3,3,1,1,1,1,1,2,4,5,1,4,2,2,3,2,5,1,2,1,2
57,2019,10,106,493,6528,33,Male,W,Y,High school diploma or equivalent,Home Appliances,6.50,Y,1,41221.37,17,3,2,2,3,2,1,1,1,3,3,2,2,5,2,3,3,1,3,3,3,3,3
57,2019,10,106,493,2399,28,Male,W,Y,Some college,Home Appliances,7.20,Y,1,64909.60,15,2,3,2,1,1,1,1,1,3,1,3,2,3,3,2,2,2,4,3,2,1,3
57,2019,10,106,493,1519,28,Female,W,N,High school diploma or equivalent,Computer & Electronics,4.40,N,1,44361.47,2,2,2,1,2,1,1,1,3,4,1,3,4,4,3,1,1,3,3,1,1,1,1
57,2019,10,106,493,3584,44,Male,W,Y,Some college,Computer & Electronics,10.00,Y,1,59875.38,0,1,4,5,3,1,1,2,1,4,5,1,2,3,3,3,3,2,3,5,1,1,1
57,2019,10,106,493,3908,34,Male,W,Y,Some college,Office Products,5.80,Y,3,74221.67,16,4,2,3,3,2,1,1,3,2,2,4,1,2,3,4,2,2,2,1,2,2,3
60,2019,10,71,616,737,39,Female,W,N,High school diploma or equivalent,Computer & Electronics,8.30,Y,2,29079.82,15,1,2,3,3,4,1,1,2,1,1,2,3,4,3,2,3,1,3,1,1,2,3
60,2019,10,71,616,9270,34,Female,W,Y,Post-secondary degree,Home Appliances,8.30,N,4,124457.59,0,2,3,2,2,1,1,1,2,2,1,1,5,3,3,3,1,5,2,4,2,1,1
60,2019,10,71,616,9960,27,Male,NW,N,Some college,Office Products,3.60,N,1,49947.43,6,5,3,1,2,1,1,1,1,1,2,5,5,2,3,2,4,4,2,4,3,2,3
60,2019,10,71,616,1267,36,Male,W,N,Post-secondary degree,Office Products,11.70,N,4,90463.23,1,2,3,1,1,1,1,1,1,2,2,2,3,4,2,1,2,2,2,3,2,2,3
60,2019,10,71,616,5609,25,Male,NW,N,Post-secondary degree,Office Products,8.00,Y,2,74695.74,16,3,2,1,2,1,2,3,2,4,2,2,1,3,3,1,2,1,1,2,2,1,3
60,2019,10,71,616,7580,20,Female,NW,Y,Some college,Computer & Electronics,4.90,Y,1,23119.33,26,4,3,1,2,2,1,1,2,3,1,4,2,5,4,2,2,4,3,5,3,1,2
60,2019,10,71,616,971,43,Male,NW,N,High school diploma or equivalent,Home Appliances,8.10,Y,2,79337.73,17,3,3,3,1,3,1,1,1,1,5,3,1,4,1,2,3,2,2,2,2,1,3
60,2019,10,71,616,3737,37,Male,W,N,Some college,Office Products,9.90,N,2,78814.47,15,2,3,4,2,1,1,3,2,2,3,2,1,4,4,1,1,3,4,3,2,1,3
60,2019,10,71,616,2655,29,Male,W,Y,Some college,Home Appliances,6.40,Y,1,49042.39,8,2,2,1,1,2,1,1,1,3,1,2,3,3,2,3,3,1,2,2,2,1,3
60,2019,10,71,616,7572,38,Female,W,N,High school diploma or equivalent,Office Products,8.00,Y,1,70576.09,0,2,3,1,3,3,1,2,2,2,1,4,5,2,3,1,2,3,1,5,2,1,1
60,2019,10,71,616,3133,24,Female,W,Y,Post-secondary degree,Computer & Electronics,6.00,Y,1,58572.29,20,3,2,1,2,2,1,2,1,1,1,3,2,4,1,3,3,2,1,1,1,1,3
60,2019,10,71,616,5421,28,Female,W,Y,High school diploma or equivalent,Computer & Electronics,4.70,Y,1,32543.89,17,4,1,5,3,1,1,1,1,3,1,4,3,4,1,4,2,2,4,1,1,1,2
60,2019,10,71,616,2091,19,Female,NW,N,Some college,Cellphones and Accessories,4.10,N,1,48568.62,11,3,1,3,2,1,1,1,1,2,2,3,3,4,2,2,1,2,3,1,1,2,1
60,2019,10,71,616,3179,38,Female,NW,N,Some college,Cellphones and Accessories,10.20,N,1,58663.00,9,4,3,4,2,1,1,2,2,3,1,1,4,3,3,2,1,5,2,2,2,1,2
60,2019,10,71,616,1690,35,Male,W,N,Some high school,Cellphones and Accessories,5.50,N,2,51553.11,10,1,3,3,2,2,2,1,2,1,4,2,2,3,2,1,1,3,3,3,1,1,1
61,2019,10,84,296,6242,33,Male,W,N,Some high school,Office Products,6.90,Y,4,61251.38,4,1,3,1,2,2,3,1,1,1,2,1,4,3,4,3,2,2,3,2,2,2,3
61,2019,10,84,296,7543,39,Male,W,N,Some high school,Office Products,7.40,Y,3,74843.52,7,2,4,3,1,3,1,1,1,3,3,3,3,3,4,3,3,3,3,3,2,2,3
61,2019,10,84,296,8314,22,Male,NW,N,High school diploma or equivalent,Cellphones and Accessories,0.00,N,1,31208.63,13,4,1,1,1,2,1,2,1,1,2,3,3,3,1,2,1,3,3,4,1,1,1
61,2019,10,84,296,342,28,Male,W,N,High school diploma or equivalent,Cellphones and Accessories,6.60,Y,1,43569.00,11,2,3,1,1,2,2,2,1,2,3,1,3,3,3,2,2,3,2,1,2,1,2
61,2019,10,84,296,6921,27,Male,W,N,Post-secondary degree,Cellphones and Accessories,8.60,N,4,86042.49,6,1,4,5,1,3,1,2,1,3,2,5,3,3,4,2,2,4,3,3,2,2,3
61,2019,10,84,296,8457,35,Male,W,N,High school diploma or equivalent,Office Products,6.30,Y,2,55948.44,0,2,3,1,1,4,1,1,1,4,1,3,5,4,2,2,3,2,1,2,2,1,2
61,2019,10,84,296,6610,37,Male,NW,Y,Some college,Cellphones and Accessories,8.70,N,2,67147.81,24,4,2,1,1,1,1,3,1,1,1,1,1,5,1,5,5,3,5,3,3,3,3
61,2019,10,84,296,8193,33,Male,NW,Y,Some high school,Office Products,7.70,Y,2,64116.02,16,5,2,3,1,1,2,1,1,2,3,4,2,5,3,3,3,1,3,5,3,3,3
61,2019,10,84,296,8596,27,Male,NW,N,Post-secondary degree,Computer & Electronics,2.90,N,1,33495.64,9,2,2,3,4,2,1,2,1,2,3,1,2,2,2,1,1,2,2,5,1,1,1
61,2019,10,84,296,599,29,Male,NW,Y,Some college,Home Appliances,4.90,N,1,31030.68,11,4,1,1,2,1,2,1,2,1,1,4,5,3,2,3,1,2,3,2,2,1,3
61,2019,10,84,296,7062,27,Female,W,Y,Post-secondary degree,Home Appliances,5.50,N,1,55592.10,4,3,2,1,3,1,1,1,1,1,1,3,5,3,3,2,1,3,3,1,2,2,3
61,2019,10,84,296,1307,39,Male,W,N,Post-secondary degree,Office Products,10.20,Y,2,71956.84,11,4,3,3,4,3,1,2,2,4,1,2,2,2,3,2,3,3,1,4,3,2,3
61,2019,10,84,296,8189,21,Male,W,N,Post-secondary degree,Home Appliances,4.70,Y,1,51266.77,1,1,2,3,4,2,1,1,3,4,2,1,3,3,3,2,2,1,2,1,1,1,1
61,2019,10,84,296,35,25,Male,W,N,High school diploma or equivalent,Computer & Electronics,3.30,Y,1,38497.05,23,3,2,1,2,3,1,3,2,1,3,4,1,3,2,1,2,2,2,1,1,2,2
61,2019,10,84,296,4473,32,Male,W,N,Some college,Home Appliances,7.20,Y,1,28827.29,9,1,3,4,2,2,1,1,1,1,4,3,3,4,1,1,3,2,4,2,2,1,3
67,2019,10,63,404,7068,41,Male,W,N,Post-secondary degree,Cellphones and Accessories,8.50,Y,2,75953.35,5,1,5,3,1,1,1,2,2,3,5,4,2,2,3,2,4,4,2,1,2,2,3
67,2019,10,63,404,9072,29,Male,NW,Y,Post-secondary degree,Cellphones and Accessories,5.90,Y,4,127928.42,7,1,4,3,1,1,1,1,3,1,1,2,3,4,4,3,2,4,4,5,2,2,1
67,2019,10,63,404,7352,31,Male,NW,Y,High school diploma or equivalent,Home Appliances,8.20,Y,4,123683.34,0,2,4,1,2,1,1,3,2,3,1,4,4,5,3,3,2,4,3,1,3,3,3
67,2019,10,63,404,968,40,Female,W,N,Post-secondary degree,Computer & Electronics,9.40,Y,1,54384.65,0,1,3,3,3,2,2,1,1,1,1,1,5,5,2,2,3,3,3,1,3,3,3
67,2019,10,63,404,6750,37,Female,W,Y,Post-secondary degree,Cellphones and Accessories,9.10,N,4,67230.38,20,4,3,2,2,1,2,3,2,3,1,2,3,3,4,4,3,4,5,1,3,2,3
67,2019,10,63,404,9973,36,Male,W,Y,Some high school,Cellphones and Accessories,8.00,Y,2,46015.62,6,1,3,3,3,2,1,1,2,2,2,4,4,4,3,4,3,2,3,2,2,1,1
67,2019,10,63,404,4085,43,Male,W,Y,Some college,Office Products,7.80,N,2,62830.29,19,5,2,4,4,1,1,3,2,4,1,2,2,4,4,3,2,2,1,3,2,1,1
67,2019,10,63,404,6072,19,Male,W,N,Post-secondary degree,Office Products,5.40,Y,2,74067.96,0,2,5,1,2,2,1,2,4,3,3,3,2,4,2,1,1,4,1,2,2,2,2
67,2019,10,63,404,5244,27,Female,W,Y,Some college,Computer & Electronics,5.10,N,1,27097.79,5,2,2,3,1,3,1,2,1,1,1,2,4,2,2,3,2,3,3,5,1,1,1
67,2019,10,63,404,6946,32,Female,NW,Y,Some college,Home Appliances,10.30,N,1,63330.20,16,4,1,3,1,2,1,1,1,1,1,3,3,4,1,2,1,4,2,4,2,1,3
67,2019,10,63,404,9871,27,Male,W,N,High school diploma or equivalent,Computer & Electronics,8.00,N,2,65625.06,16,2,4,3,1,1,1,1,1,2,3,3,1,4,3,2,1,4,4,1,1,1,1
67,2019,10,63,404,3115,22,Male,W,N,High school diploma or equivalent,Home Appliances,6.50,Y,2,63869.26,16,3,3,3,2,2,1,3,1,3,4,3,2,4,4,1,4,2,3,4,3,2,3
67,2019,10,63,404,2854,32,Female,W,Y,Some college,Cellphones and Accessories,7.30,Y,1,48640.27,2,2,4,3,2,1,1,3,1,1,3,3,5,2,5,3,3,4,3,5,3,3,3
67,2019,10,63,404,4858,43,Female,NW,N,Some college,Cellphones and Accessories,8.10,Y,3,81317.88,10,1,4,3,2,1,1,1,1,2,2,2,3,5,1,3,3,3,4,5,3,2,3
68,2019,10,50,61,4359,29,Male,W,N,High school diploma or equivalent,Cellphones and Accessories,7.90,N,2,63147.15,0,1,2,3,4,2,1,2,4,2,4,3,3,4,3,1,1,3,3,1,1,3,1
68,2019,10,50,61,9824,35,Male,W,N,Some college,Computer & Electronics,9.20,Y,2,56967.93,7,2,4,3,3,2,1,2,3,4,2,2,3,3,4,1,2,4,1,4,2,2,1
68,2019,10,50,61,1036,24,Female,W,Y,Some college,Cellphones and Accessories,7.20,Y,2,60510.66,5,2,2,2,3,1,1,1,1,1,1,1,5,3,2,2,3,2,2,4,2,1,2
68,2019,10,50,61,6159,26,Female,W,N,Some high school,Office Products,6.80,Y,1,43189.09,2,3,2,3,1,2,1,2,1,2,2,5,5,2,1,1,2,3,3,3,2,2,3
68,2019,10,50,61,362,28,Male,W,Y,Some high school,Office Products,6.70,Y,1,47250.88,19,4,2,1,3,1,3,1,1,4,3,2,2,4,3,3,3,1,3,1,2,2,3
68,2019,10,50,61,8471,27,Male,NW,N,Some college,Home Appliances,4.90,Y,1,63678.37,1,1,2,3,1,1,1,2,3,3,2,3,4,2,3,1,2,1,3,1,1,1,3
68,2019,10,50,61,18,24,Male,W,Y,Some high school,Office Products,3.70,Y,1,47323.32,15,4,1,1,1,3,1,1,1,2,1,2,2,3,2,3,1,1,2,4,1,2,3
68,2019,10,50,61,5553,29,Male,W,N,High school diploma or equivalent,Home Appliances,6.10,Y,1,63461.89,12,2,4,4,1,2,1,1,2,2,4,2,1,2,2,1,2,3,3,3,2,2,2
68,2019,10,50,61,6866,35,Female,W,Y,Post-secondary degree,Home Appliances,7.80,N,1,66908.63,0,3,2,3,1,1,2,1,1,3,1,1,4,2,3,3,2,1,2,3,1,1,3
68,2019,10,50,61,3250,39,Male,W,N,Post-secondary degree,Cellphones and Accessories,9.40,Y,4,123170.43,0,2,4,3,3,2,1,2,1,5,1,1,3,3,3,2,2,4,1,4,2,3,3
68,2019,10,50,61,3072,34,Male,W,Y,Post-secondary degree,Cellphones and Accessories,8.50,N,4,66919.20,21,3,1,2,1,1,1,1,1,2,2,1,1,2,3,5,3,1,2,3,1,1,1
68,2019,10,50,61,4329,42,Female,W,Y,Post-secondary degree,Cellphones and Accessories,7.50,N,1,38911.33,19,4,2,1,1,1,1,2,2,1,1,2,4,4,3,3,2,4,4,3,2,2,1
68,2019,10,50,61,5102,42,Female,W,N,Some high school,Computer & Electronics,8.30,N,2,77285.34,14,2,3,3,3,2,1,2,2,4,4,3,2,1,3,1,1,4,2,4,1,2,1
68,2019,10,50,61,6307,33,Male,W,N,Some college,Office Products,7.10,Y,1,66561.83,21,5,2,1,2,2,1,2,3,3,1,2,1,2,4,2,2,1,1,4,3,2,3
68,2019,10,50,61,2072,29,Male,W,Y,Post-secondary degree,Home Appliances,6.70,Y,1,52310.29,9,3,2,2,4,3,1,2,2,1,1,2,3,3,2,3,2,2,1,1,2,3,3
69,2019,10,110,317,8485,29,Male,W,Y,Post-secondary degree,Computer & Electronics,9.60,N,2,37360.50,14,1,3,3,3,3,1,1,1,2,2,4,2,4,2,3,1,3,4,3,2,2,2
69,2019,10,110,317,8134,33,Male,NW,Y,Some high school,Home Appliances,6.20,Y,3,57512.74,12,2,3,2,3,1,1,1,2,3,3,3,2,5,2,3,3,1,4,3,3,2,3
69,2019,10,110,317,9812,30,Male,NW,Y,Some college,Office Products,6.00,Y,3,60195.79,11,3,2,2,1,2,1,1,1,2,1,2,5,4,3,3,4,1,2,4,2,2,1
69,2019,10,110,317,3539,43,Female,NW,Y,Post-secondary degree,Computer & Electronics,8.20,Y,4,64674.73,13,1,4,1,3,3,1,1,1,1,1,2,3,3,4,3,4,4,2,3,2,2,3
69,2019,10,110,317,8182,30,Male,NW,Y,Some college,Computer & Electronics,3.30,N,1,50025.51,15,4,1,2,1,2,1,1,2,1,1,3,4,4,2,2,1,2,3,3,1,1,3
69,2019,10,110,317,8423,35,Female,NW,Y,High school diploma or equivalent,Computer & Electronics,8.40,Y,2,78677.50,20,3,3,2,3,1,1,2,1,1,1,3,3,2,1,2,3,4,2,1,1,1,1
69,2019,10,110,317,9976,40,Female,NW,N,High school diploma or equivalent,Home Appliances,9.00,Y,1,55974.08,8,3,2,3,1,3,1,1,1,2,1,3,5,2,2,2,3,1,2,5,2,1,2
69,2019,10,110,317,1226,30,Male,NW,Y,Some high school,Computer & Electronics,3.20,Y,3,44303.87,18,2,3,1,2,2,1,1,3,2,2,2,2,3,4,4,4,2,2,4,3,2,3
69,2019,10,110,317,1856,30,Male,W,Y,Post-secondary degree,Office Products,6.50,N,1,61117.50,24,4,1,1,1,2,1,3,3,3,3,4,1,1,4,2,2,1,1,4,3,2,3
69,2019,10,110,317,5001,29,Female,W,Y,Post-secondary degree,Computer & Electronics,6.20,N,1,38226.30,18,4,2,3,2,1,1,1,1,3,1,2,3,1,2,3,2,3,1,2,2,1,3
69,2019,10,110,317,4337,36,Male,W,Y,Some college,Office Products,6.60,N,1,53434.72,19,4,1,2,3,2,3,2,2,3,1,2,2,4,3,3,2,1,2,2,2,1,3
69,2019,10,110,317,1558,23,Female,W,N,High school diploma or equivalent,Computer & Electronics,6.40,Y,2,70268.76,17,1,4,3,1,2,1,3,4,5,1,5,2,4,4,1,3,3,3,4,3,2,2
69,2019,10,110,317,7807,45,Male,NW,Y,Some college,Office Products,6.70,Y,1,66760.95,13,3,1,1,1,1,1,2,1,1,2,3,4,1,2,2,3,1,2,2,2,1,3
69,2019,10,110,317,2851,28,Male,W,Y,Some college,Cellphones and Accessories,5.80,N,3,52174.44,10,2,2,1,3,1,1,2,1,1,1,3,4,5,3,4,2,3,3,5,3,3,3
69,2019,10,110,317,6186,33,Female,NW,N,Post-secondary degree,Office Products,7.90,N,4,81859.73,16,3,2,2,3,2,1,3,1,3,3,2,1,5,3,2,1,1,2,2,3,1,3
71,2019,10,67,68,2739,38,Male,W,Y,High school diploma or equivalent,Office Products,9.40,Y,2,76459.65,1,2,2,4,1,1,1,1,1,2,3,4,3,2,3,3,2,1,3,3,2,2,2
71,2019,10,67,68,759,46,Female,W,Y,Some high school,Home Appliances,9.50,Y,1,53105.05,12,2,4,2,2,1,1,1,1,1,1,3,4,2,3,4,4,3,4,4,3,1,3
71,2019,10,67,68,9255,47,Female,W,N,Some college,Cellphones and Accessories,9.00,N,4,131648.03,5,2,2,1,2,3,1,3,5,3,3,4,3,5,4,3,2,2,2,5,3,3,3
71,2019,10,67,68,619,19,Male,W,N,High school diploma or equivalent,Office Products,6.00,N,1,52533.32,4,1,2,1,1,1,1,2,4,5,4,3,2,4,4,2,1,2,4,4,3,2,3
71,2019,10,67,68,2624,24,Male,W,Y,High school diploma or equivalent,Computer & Electronics,3.10,Y,1,54755.19,19,1,4,1,4,1,1,1,3,3,1,4,2,3,3,3,4,3,4,3,1,1,1
71,2019,10,67,68,7264,27,Female,W,Y,High school diploma or equivalent,Computer & Electronics,5.70,N,1,46131.27,19,5,2,1,3,1,1,1,3,3,1,1,3,4,3,3,1,4,1,1,1,1,1
71,2019,10,67,68,4501,27,Female,W,Y,Post-secondary degree,Cellphones and Accessories,4.30,N,2,51785.59,9,5,1,1,1,2,2,2,3,4,1,1,5,4,3,4,1,3,1,1,1,3,1
71,2019,10,67,68,764,34,Female,NW,Y,Some high school,Cellphones and Accessories,7.50,N,1,24174.36,16,3,2,2,3,1,2,1,1,1,3,3,4,4,1,2,1,3,3,2,2,2,3
71,2019,10,67,68,3582,36,Male,W,N,High school diploma or equivalent,Cellphones and Accessories,3.20,Y,1,26199.77,9,3,1,2,1,2,2,1,1,3,1,4,5,3,2,2,3,1,3,2,1,3,1
71,2019,10,67,68,4949,29,Male,W,N,High school diploma or equivalent,Office Products,5.40,Y,1,38937.61,1,1,3,5,1,1,1,2,1,3,3,2,3,2,2,1,1,2,4,2,2,1,3
71,2019,10,67,68,6902,28,Male,W,Y,Post-secondary degree,Cellphones and Accessories,8.00,N,4,135977.22,8,3,3,3,3,1,1,1,3,3,3,3,3,2,3,2,1,4,2,1,2,2,2
71,2019,10,67,68,5639,28,Male,W,Y,High school diploma or equivalent,Home Appliances,6.90,N,1,31352.58,15,3,1,1,1,1,2,1,4,4,2,3,3,2,2,2,1,2,2,2,2,2,3
71,2019,10,67,68,6725,25,Male,NW,Y,Some college,Home Appliances,6.50,N,2,59036.78,7,4,2,1,3,1,2,2,1,2,1,2,4,1,3,3,1,2,1,1,1,1,3
71,2019,10,67,68,8619,30,Female,NW,N,Some college,Computer & Electronics,10.00,N,2,61985.03,14,3,1,5,3,2,1,1,1,1,1,3,4,3,3,1,1,3,3,1,1,1,1
76,2019,10,59,442,8344,34,Male,W,N,Some high school,Office Products,7.50,N,1,54932.21,0,1,2,2,2,1,1,1,2,2,1,3,5,1,2,3,1,2,4,4,2,2,3
76,2019,10,59,442,3643,31,Female,W,Y,Post-secondary degree,Home Appliances,6.80,N,2,63933.23,17,5,2,4,1,1,2,2,1,1,1,1,2,2,2,3,1,2,1,1,1,1,1
76,2019,10,59,442,3983,30,Male,NW,N,Post-secondary degree,Office Products,6.70,Y,1,52781.66,6,4,2,5,2,1,1,2,2,1,3,4,4,3,2,2,3,2,1,3,2,2,3
76,2019,10,59,442,1008,34,Female,W,Y,Some college,Cellphones and Accessories,6.00,N,1,43557.46,20,4,1,3,1,1,1,1,3,3,1,2,2,3,3,3,1,2,2,5,1,1,3
76,2019,10,59,442,6015,41,Female,W,N,Some college,Cellphones and Accessories,9.30,N,1,69627.69,13,3,3,4,1,1,1,1,2,3,1,1,3,1,3,1,1,5,2,2,2,1,2
76,2019,10,59,442,7726,40,Female,W,Y,Some college,Cellphones and Accessories,7.30,N,2,60732.26,15,5,1,1,1,1,1,2,2,1,1,1,4,2,3,4,1,3,1,5,2,1,2
76,2019,10,59,442,2147,20,Male,NW,N,High school diploma or equivalent,Computer & Electronics,6.30,Y,1,44451.25,12,1,2,1,2,2,2,1,3,2,2,1,3,3,3,2,3,1,3,1,1,1,1
76,2019,10,59,442,8490,38,Female,W,Y,High school diploma or equivalent,Home Appliances,9.60,Y,3,72515.88,12,3,2,2,2,2,1,1,2,1,1,4,3,4,3,5,3,1,2,4,2,2,1
76,2019,10,59,442,2247,29,Male,W,N,Some college,Home Appliances,7.70,Y,1,73562.02,17,3,3,1,2,3,1,1,2,3,1,3,2,4,4,2,3,2,2,4,3,2,3
76,2019,10,59,442,7480,28,Male,NW,N,Post-secondary degree,Home Appliances,8.60,N,4,127541.31,16,2,2,3,2,3,1,1,3,5,2,5,2,2,4,2,1,2,3,2,2,2,2
76,2019,10,59,442,5193,33,Female,W,N,Some college,Computer & Electronics,6.90,Y,4,57026.18,11,1,3,2,1,2,1,2,2,2,2,2,3,3,4,2,3,3,3,4,3,3,3
76,2019,10,59,442,8618,27,Male,W,N,Post-secondary degree,Home Appliances,5.40,Y,1,55280.67,7,3,3,1,1,1,2,3,2,4,3,3,3,2,4,2,2,3,1,1,3,2,3
76,2019,10,59,442,8069,31,Female,NW,N,Some college,Office Products,8.90,Y,1,45558.81,11,5,2,4,1,2,2,3,1,1,2,3,5,3,2,1,2,2,2,3,2,2,2
76,2019,10,59,442,2669,34,Female,NW,N,High school diploma or equivalent,Office Products,9.90,N,4,141614.08,0,2,4,1,1,1,2,1,2,3,1,2,4,5,2,1,1,4,3,5,3,1,3
76,2019,10,59,442,540,30,Male,W,N,Some college,Home Appliances,7.90,N,4,78656.46,6,1,3,2,2,2,1,1,5,4,2,4,2,3,4,2,1,4,4,4,2,2,3
83,2019,10,131,410,9186,30,Male,W,Y,Some college,Office Products,9.40,Y,2,77151.43,0,2,3,3,1,1,1,2,2,3,2,1,4,4,3,2,3,2,3,2,2,1,1
83,2019,10,131,410,1087,29,Female,W,N,Some college,Office Products,6.10,N,1,58409.12,0,3,2,4,1,1,1,1,1,3,1,3,5,1,4,1,1,3,3,3,2,2,2
83,2019,10,131,410,3586,23,Male,W,N,Post-secondary degree,Cellphones and Accessories,5.50,Y,2,65139.83,9,2,3,3,1,1,1,3,1,5,2,3,2,3,4,2,2,4,3,2,3,2,3
83,2019,10,131,410,4478,29,Male,NW,Y,Some college,Cellphones and Accessories,4.50,Y,1,45004.23,15,3,2,2,1,1,1,1,1,1,3,3,3,2,3,3,2,2,3,4,1,1,1
83,2019,10,131,410,1910,38,Male,W,N,Some high school,Office Products,7.20,N,2,58340.43,0,3,3,3,1,2,1,3,2,4,3,2,3,2,3,2,1,2,1,4,2,2,2
83,2019,10,131,410,2372,37,Male,W,Y,High school diploma or equivalent,Cellphones and Accessories,9.40,N,2,71921.88,25,3,3,2,4,1,1,1,1,4,1,3,2,2,3,3,2,3,3,5,2,1,1
83,2019,10,131,410,4300,49,Male,NW,Y,Some high school,Home Appliances,8.50,Y,1,44450.08,11,2,2,3,1,1,1,1,2,1,1,4,4,1,3,4,3,3,5,2,2,2,2
83,2019,10,131,410,1674,32,Female,NW,N,High school diploma or equivalent,Computer & Electronics,9.00,N,2,77147.54,11,2,4,3,3,1,1,2,2,4,1,2,3,3,2,1,1,5,2,4,2,1,2
83,2019,10,131,410,1769,22,Male,W,N,Post-secondary degree,Office Products,7.60,Y,1,44841.82,12,4,2,1,1,4,1,1,3,3,1,3,3,4,2,1,2,2,1,3,2,1,3
83,2019,10,131,410,1631,26,Male,W,N,Some college,Home Appliances,5.30,Y,1,46086.18,15,3,3,5,2,1,1,1,4,1,3,3,1,3,3,2,2,3,4,2,2,2,2
83,2019,10,131,410,2359,36,Male,NW,N,Some college,Office Products,10.00,N,2,68015.92,6,4,2,3,2,3,1,1,1,1,2,2,3,1,2,1,1,2,1,3,2,2,3
83,2019,10,131,410,4443,33,Female,NW,Y,Post-secondary degree,Home Appliances,8.00,Y,2,50695.95,1,3,2,2,3,2,1,1,2,1,2,2,5,5,4,3,3,1,3,5,3,3,2
