store_id,locnearestformat,locnearestany,locimargintarget,locimarginactual,locomargintarget,locomarginactual,locrevenuetarget,locrevenueactual,locgmargintarget,locgmarginactual,locexpensetarget,locexpenseactual,locebitdatarget,locebitdaactual,minwage,unemployed,edu14,year,month,yrmo,population,Voluntary_turnover,Layoff,Hiring,unitmonth_female,unitmonth_ftpt,unitmonth_hrlyrate,unitmonth_white,tenure,rmgrwhite,rmgrfemale,
28,13.26,5.17,250298,180502,833,16291,857750,761102,251132,196793,237518,213297,13613,-16504,15.23,5.16,0.55,2019,2,661,107,0.94,0.00,1.87,0.59,0.35,14.27,0.81,52.19,0.68,0.79,
28,13.26,5.17,408900,356253,-6323,-9719,1164442,1043990,402577,346534,268270,259830,134307,86704,15.23,5.16,0.55,2019,3,662,111,2.70,0.00,2.70,0.59,0.33,14.41,0.80,50.85,0.68,0.78,
28,13.26,5.17,365268,308981,-14694,-6270,999640,897974,350573,302711,232532,211704,118041,91007,15.23,5.16,0.55,2019,4,663,109,3.67,0.00,0.92,0.58,0.33,14.46,0.79,52.33,0.68,0.80,
28,13.26,5.17,330602,290792,30985,-3349,1196852,992065,361588,287443,264971,236052,96617,51365,15.23,5.16,0.55,2019,5,664,106,7.55,0.00,0.94,0.60,0.34,14.48,0.78,52.82,0.69,0.82,
28,13.26,5.17,491430,287464,-42596,-11616,1434588,1069558,448833,275848,293050,284460,155783,-8638,15.23,5.16,0.55,2019,6,665,105,2.86,0.00,1.91,0.63,0.32,14.40,0.76,51.90,0.67,0.82,
28,13.26,5.17,251768,212033,20988,-3762,882073,814873,272757,208271,230601,233530,42155,-25259,15.23,5.16,0.55,2019,7,666,105,2.86,0.00,2.86,0.64,0.31,14.48,0.75,51.76,0.66,0.84,
28,13.26,5.17,390229,320296,17231,15537,1202692,1097965,407460,335833,263176,255365,144283,80468,15.23,5.16,0.55,2019,8,667,104,6.73,0.00,2.89,0.64,0.31,14.54,0.75,52.50,0.67,0.83,
28,13.26,5.17,369590,289606,-10335,-18316,1109245,1017357,359254,271290,274453,262338,84800,8952,15.23,5.16,0.55,2019,9,668,101,7.92,0.00,2.97,0.61,0.32,14.66,0.73,53.76,0.85,0.81,
28,13.26,5.17,308542,288546,25819,-9393,880543,826393,334362,279153,230599,232432,103762,46695,15.23,5.16,0.55,2019,10,669,104,3.85,0.00,9.61,0.60,0.32,14.84,0.73,50.15,0.88,0.80,
40,13.18,13.32,246901,132994,30600,6586,695229,561356,277501,139580,202219,219448,75282,-79868,13.48,5.53,0.44,2018,1,648,105,3.81,0.00,0.00,0.63,0.28,13.58,0.34,38.25,0.87,0.51,
40,13.18,13.32,216031,154092,22771,15893,830578,703820,238803,169985,223133,222622,15669,-52637,13.48,5.53,0.44,2018,2,649,101,2.97,0.00,0.00,0.62,0.29,13.61,0.35,40.40,0.90,0.70,
40,13.18,13.32,353660,264833,27630,20584,1147494,987056,381290,285417,263560,275628,117730,9789,13.48,5.53,0.44,2018,3,650,103,2.91,0.00,0.97,0.63,0.28,13.70,0.37,40.08,0.90,0.72,
40,13.18,13.32,348947,263616,23046,12900,943670,883052,371994,276516,219326,222256,152667,54260,13.48,5.53,0.44,2018,4,651,103,0.97,2.97,0.00,0.63,0.30,14.16,0.37,39.19,0.89,0.70,
40,13.18,13.32,259092,199771,32703,15397,952959,916352,291795,215168,230129,243539,61666,-28371,13.48,5.53,0.44,2018,5,652,103,8.74,0.00,2.91,0.62,0.28,14.09,0.36,39.78,0.88,0.70,
40,13.18,13.32,300542,165788,30921,17485,1101736,1038367,331463,183273,258778,289057,72685,-105784,13.48,5.53,0.44,2018,6,653,104,2.89,0.00,7.69,0.62,0.27,14.10,0.36,36.91,0.88,0.41,
40,13.18,13.32,234126,190091,22407,10356,804666,746584,256534,200447,209138,224337,47395,-23890,13.48,5.53,0.44,2018,7,654,105,2.86,0.00,3.81,0.64,0.27,14.11,0.32,37.02,0.89,0.45,
40,13.18,13.32,176359,245646,23986,10545,795095,795288,200345,256191,248482,289805,-48136,-33614,13.48,5.53,0.44,2018,8,655,105,6.67,0.00,2.86,0.63,0.27,14.14,0.33,37.67,0.89,0.44,
40,13.18,13.32,249615,260377,25731,11743,998382,919517,275346,272120,263629,235426,11717,36694,13.48,5.53,0.44,2018,9,656,99,4.04,0.00,2.02,0.64,0.28,14.23,0.33,38.60,0.88,0.45,
40,13.18,13.32,286101,264948,21051,10410,787548,728371,307152,275358,231091,200260,76061,75098,13.48,5.53,0.44,2018,10,657,107,2.80,0.00,8.41,0.62,0.25,14.05,0.34,36.23,0.86,0.48,
40,13.18,13.32,370571,301408,40748,25612,1283822,1078621,411319,327020,280434,287848,130885,39172,13.48,5.53,0.44,2018,11,658,114,0.88,0.00,2.63,0.60,0.28,14.35,0.34,33.66,0.52,0.75,
40,13.18,13.32,550425,443844,40004,29410,1913965,1554759,590429,473254,340727,337527,249702,135727,13.48,5.53,0.44,2018,12,659,113,0.88,0.00,0.00,0.59,0.28,14.31,0.35,34.89,0.51,0.75,
40,13.18,13.32,309655,150337,14396,13529,617994,572158,324052,163866,203694,193585,120358,-29719,13.48,5.56,0.45,2019,1,660,116,7.76,0.00,0.86,0.60,0.29,14.23,0.36,34.89,0.51,0.77,
40,13.18,13.32,167602,190571,12383,15379,649468,658678,179985,205950,205262,201093,-25276,4806,13.48,5.56,0.45,2019,2,661,105,1.91,0.00,1.91,0.60,0.32,14.51,0.36,37.36,0.63,0.67,
40,13.18,13.32,319769,294018,24318,27099,959767,911142,344088,321117,242656,233246,101431,87871,13.48,5.56,0.45,2019,3,662,104,3.85,0.00,1.92,0.58,0.32,14.51,0.35,37.85,0.70,0.59,
40,13.18,13.32,266848,239785,19014,17818,807066,693649,285863,257603,207188,198241,78675,59362,13.48,5.56,0.45,2019,4,663,106,7.55,0.00,5.66,0.57,0.32,14.52,0.33,37.58,0.69,0.59,
40,13.18,13.32,246158,226344,25594,21340,885779,777393,271753,247684,220098,210967,51654,36717,13.48,5.56,0.45,2019,5,664,99,4.04,0.00,3.03,0.54,0.32,14.66,0.34,38.15,0.68,0.60,
40,13.18,13.32,250973,208822,25593,16320,966732,869437,276566,225142,243872,217027,32694,8115,13.48,5.56,0.45,2019,6,665,99,6.06,0.00,2.02,0.57,0.33,14.56,0.32,38.87,0.88,0.42,
40,13.18,13.32,256700,176717,17495,15619,728323,679067,274196,192336,202355,205053,71840,-12717,13.48,5.56,0.45,2019,7,666,100,7.00,0.00,5.00,0.56,0.32,14.78,0.34,38.87,0.89,0.38,
40,13.18,13.32,224121,212717,18208,14052,828036,691362,242329,226769,216946,208491,25382,18278,13.48,5.56,0.45,2019,8,667,93,11.83,0.00,3.23,0.54,0.32,14.97,0.35,38.38,0.88,0.37,
40,13.18,13.32,332606,254399,18922,17105,973303,918378,351529,271504,246505,234087,105023,37417,13.48,5.56,0.45,2019,9,668,84,2.38,0.00,2.38,0.55,0.36,15.46,0.37,40.90,0.86,0.39,
40,13.18,13.32,320366,229399,14051,11226,789897,670997,334417,240625,209743,197583,124674,43042,13.48,5.56,0.45,2019,10,669,90,7.78,0.00,4.44,0.52,0.36,15.30,0.37,39.47,0.87,0.38,
44,12.14,9.41,249910,140588,28784,3915,798683,652701,278694,144503,212942,202360,65752,-57857,15.33,6.32,0.48,2018,1,648,95,4.21,0.00,3.16,0.53,0.26,14.34,0.70,32.08,0.66,0.43,
44,12.14,9.41,196619,165297,20723,15109,746188,682895,217342,180406,215227,221538,2114,-41132,15.33,6.32,0.48,2018,2,649,90,2.22,4.22,1.11,0.52,0.27,14.35,0.70,32.91,0.69,0.46,
44,12.14,9.41,350683,256941,33598,17302,1136238,950487,384281,274243,256071,297934,128210,-23691,15.33,6.32,0.48,2018,3,650,93,2.15,0.00,4.30,0.52,0.25,14.22,0.66,32.59,0.67,0.43,
44,12.14,9.41,323828,186065,26228,12947,905585,712175,350056,199012,222747,206289,127308,-7277,15.33,6.32,0.48,2018,4,651,95,1.05,0.00,3.16,0.53,0.23,13.90,0.67,32.79,0.67,0.43,
44,12.14,9.41,257441,224824,36751,20546,955202,905112,294193,245370,231622,235115,62570,10255,15.33,6.32,0.48,2018,5,652,100,6.00,3.00,5.00,0.53,0.23,13.92,0.69,32.12,0.65,0.43,
44,12.14,9.41,319356,207309,37127,14303,1123704,952946,356484,221612,264703,280575,91781,-58963,15.33,6.32,0.48,2018,6,653,95,3.16,0.00,4.21,0.53,0.23,13.89,0.71,33.81,0.64,0.44,
44,12.14,9.41,240301,199726,22991,15767,781737,813056,263293,215493,221504,227585,41788,-12092,15.33,6.32,0.48,2018,7,654,96,1.04,0.00,5.21,0.54,0.22,13.77,0.71,33.75,0.64,0.42,
44,12.14,9.41,241401,261802,24643,18939,854980,827208,266044,280741,239802,237198,26242,43543,15.33,6.32,0.48,2018,8,655,98,5.10,0.00,6.12,0.53,0.23,13.90,0.71,33.48,0.62,0.42,
44,12.14,9.41,307805,232361,28811,12672,1026840,907976,336617,245033,262463,258158,74153,-13125,15.33,6.32,0.48,2018,9,656,96,4.17,0.00,3.13,0.53,0.23,13.99,0.69,33.94,0.92,0.46,
44,12.14,9.41,265098,210537,22690,18104,759653,649133,287789,228641,221581,244363,66207,-15748,15.33,6.32,0.48,2018,10,657,103,6.80,0.00,2.91,0.50,0.22,13.94,0.69,32.36,0.90,0.40,
44,12.14,9.41,349146,215485,48999,23280,1281617,978289,398146,238765,281620,296185,116526,-57420,15.33,6.32,0.48,2018,11,658,110,5.45,0.00,2.73,0.49,0.23,13.95,0.71,30.01,0.81,0.33,
44,12.14,9.41,474257,308290,40875,23859,1746205,1254405,515133,332149,325515,271006,189617,61143,15.33,6.32,0.48,2018,12,659,108,2.78,0.00,1.85,0.48,0.22,13.81,0.70,30.54,0.81,0.33,
44,12.14,9.41,320612,127411,19666,12182,713984,591355,340279,139593,208140,166673,132139,-27080,15.48,5.56,0.50,2019,1,660,106,2.83,0.00,0.94,0.49,0.21,13.52,0.68,30.85,0.81,0.34,
44,12.14,9.41,174950,135732,14724,13171,674337,659330,189674,148903,204699,184510,-15024,-35636,15.48,5.56,0.50,2019,2,661,105,2.86,0.00,0.00,0.49,0.23,13.91,0.68,31.90,0.80,0.37,
44,12.14,9.41,303764,250010,28793,18195,969271,843012,332557,268205,238357,210073,94200,58132,15.48,5.56,0.50,2019,3,662,102,6.86,0.00,0.00,0.49,0.24,13.98,0.69,33.69,0.80,0.36,
44,12.14,9.41,199152,165888,21493,6717,719016,536486,220646,172605,199172,187188,21473,-14583,15.48,5.56,0.50,2019,4,663,97,7.22,0.00,1.03,0.52,0.25,14.04,0.70,35.78,0.61,0.55,
44,12.14,9.41,258928,169876,33952,16921,915673,719523,292880,186797,220179,190832,72701,-4035,15.48,5.56,0.50,2019,5,664,96,7.29,0.00,5.21,0.53,0.25,14.18,0.67,36.55,0.41,0.82,
44,12.14,9.41,277475,269955,27107,18566,972919,976853,304582,288521,254379,246282,50203,42239,15.48,5.56,0.50,2019,6,665,95,10.53,0.00,4.21,0.56,0.23,14.26,0.68,36.38,0.80,0.65,
44,12.14,9.41,295130,175690,21862,13903,904484,693157,316993,189593,221353,189560,95639,33,15.48,5.56,0.50,2019,7,666,86,9.30,0.00,2.33,0.56,0.24,14.44,0.69,39.31,0.87,0.63,
44,12.14,9.41,249950,172397,23953,12887,848755,652928,273904,185284,228606,215992,45298,-30708,15.48,5.56,0.50,2019,8,667,87,5.75,0.00,8.05,0.56,0.24,14.44,0.67,38.90,0.89,0.62,
44,12.14,9.41,298092,223421,24348,9277,955787,865752,322440,232698,264705,233603,57735,-905,15.48,5.56,0.50,2019,9,668,89,4.49,0.00,10.11,0.59,0.24,14.40,0.64,36.55,0.89,0.67,
44,12.14,9.41,255032,148948,15803,8462,698094,550583,270836,157410,216046,199726,54790,-42316,15.48,5.56,0.50,2019,10,669,88,3.41,0.00,2.27,0.58,0.26,14.79,0.66,37.43,0.90,0.68,
48,11.00,9.03,498414,293203,43181,25695,1313329,1074512,541595,318898,349298,359408,192297,-40510,14.23,5.57,0.52,2018,1,648,133,5.26,0.00,4.51,0.48,0.23,14.28,0.62,45.30,0.89,0.73,
48,11.00,9.03,314606,273188,24564,36568,1248677,1203239,339170,309756,357051,367307,-17881,-57551,14.23,5.57,0.52,2018,2,649,133,2.26,0.00,2.26,0.47,0.23,14.22,0.61,45.82,0.92,0.73,
48,11.00,9.03,617298,458620,21149,35755,1770819,1647605,638448,494375,424859,425359,213588,69016,14.23,5.57,0.52,2018,3,650,137,9.49,0.00,4.38,0.49,0.24,14.21,0.61,45.32,0.93,0.72,
48,11.00,9.03,662036,509232,24585,1587,1582026,1379753,686622,510819,339699,332899,346923,177920,14.23,5.57,0.52,2018,4,651,129,3.88,2.78,3.10,0.50,0.25,14.13,0.62,48.41,0.92,0.71,
48,11.00,9.03,658044,450184,51467,10968,2073563,1625552,709512,461152,392817,367623,316694,93529,14.23,5.57,0.52,2018,5,652,125,6.40,0.00,0.80,0.49,0.25,14.19,0.63,50.12,0.91,0.70,
48,11.00,9.03,673870,495823,29087,5888,2154057,1955636,702957,501711,436923,390268,266034,111443,14.23,5.57,0.52,2018,6,653,128,2.34,0.00,10.16,0.53,0.26,14.18,0.62,49.31,0.90,0.72,
48,11.00,9.03,533994,340861,34549,-7800,1509160,1221703,568543,333061,341062,374911,227480,-41850,14.23,5.57,0.52,2018,7,654,127,5.51,0.00,1.58,0.54,0.26,14.19,0.63,49.98,0.89,0.71,
48,11.00,9.03,518132,662370,50098,20893,1826358,1587387,568230,683263,414147,396420,154082,286843,14.23,5.57,0.52,2018,8,655,123,11.38,2.81,0.81,0.54,0.28,14.40,0.61,52.15,0.89,0.70,
48,11.00,9.03,603494,469946,14586,-6670,1752206,1512627,618080,463276,388473,361662,229607,101614,14.23,5.57,0.52,2018,9,656,108,9.26,0.00,0.00,0.56,0.31,14.70,0.63,58.65,0.98,0.71,
48,11.00,9.03,608197,448352,17917,11849,1476037,1260128,626115,460201,348184,336726,277930,123475,14.23,5.57,0.52,2018,10,657,105,3.81,0.00,6.67,0.56,0.31,14.81,0.63,60.59,0.97,0.70,
48,11.00,9.03,735846,572785,39661,25090,2255384,1942902,775507,597875,445945,355909,329562,241966,14.23,5.57,0.52,2018,11,658,108,4.63,0.00,0.93,0.57,0.30,15.03,0.64,58.64,0.94,0.50,
48,11.00,9.03,1072979,787808,5296,-5700,3314783,2608346,1078276,782108,541980,514341,536296,267767,14.23,5.57,0.52,2018,12,659,111,2.70,0.00,2.70,0.57,0.30,15.14,0.63,57.59,0.95,0.43,
48,11.00,9.03,623769,306519,36447,8113,1197625,953821,660216,314632,339913,328647,320303,-14015,15.23,5.16,0.55,2019,1,660,112,6.25,0.00,3.57,0.57,0.28,15.18,0.62,57.27,0.95,0.43,
48,11.00,9.03,309109,237635,22592,39050,1154655,1051581,331702,276685,343225,360066,-11523,-83381,15.23,5.16,0.55,2019,2,661,111,5.41,0.00,5.41,0.56,0.27,15.17,0.64,58.30,0.95,0.43,
48,11.00,9.03,572260,483088,29045,8180,1660747,1404254,601305,491268,391906,334313,209398,156955,15.23,5.16,0.55,2019,3,662,111,5.41,2.90,6.31,0.56,0.25,14.88,0.64,58.42,0.97,0.43,
48,11.00,9.03,532430,430464,14901,-8386,1384595,1194242,547332,422078,313854,285564,233478,136514,15.23,5.16,0.55,2019,4,663,112,3.57,0.00,0.89,0.53,0.25,14.91,0.67,57.14,0.86,0.41,
48,11.00,9.03,517037,476017,48740,17577,1684016,1496197,565778,493594,355737,308312,210040,185256,15.23,5.16,0.55,2019,5,664,120,10.83,0.00,7.50,0.54,0.23,14.52,0.66,53.74,0.83,0.41,
48,11.00,9.03,697210,488574,43,-6,1992066,1589085,697253,488568,410573,380668,286680,107874,15.23,5.16,0.55,2019,6,665,121,2.48,0.00,7.44,0.55,0.22,14.59,0.62,50.21,0.83,0.40,
48,11.00,9.03,448350,341750,26348,10286,1262767,1195736,474699,352036,324603,301589,150095,50447,15.23,5.16,0.55,2019,7,666,131,0.00,0.00,9.16,0.55,0.22,14.53,0.63,46.60,0.82,0.08,
48,11.00,9.03,528650,504872,43061,42134,1618115,1653190,571712,547006,358552,370801,213159,176205,15.23,5.16,0.55,2019,8,667,146,2.06,0.00,9.59,0.55,0.21,14.45,0.60,42.71,0.83,0.07,
48,11.00,9.03,592855,460573,11672,-9687,1608168,1465089,604528,450886,375728,366437,228799,84449,15.23,5.16,0.55,2019,9,668,149,3.36,0.00,3.36,0.56,0.22,14.47,0.61,41.97,0.82,0.19,
48,11.00,9.03,534089,426786,26864,5756,1369702,1255512,560954,432542,334009,323216,226944,109300,15.23,5.16,0.55,2019,10,669,159,0.63,0.00,4.40,0.58,0.23,14.47,0.62,41.62,0.83,0.16,
50,13.78,13.78,359249,208653,50580,21152,952861,776109,409830,229805,260006,256890,149823,-27085,14.16,5.66,0.47,2018,1,648,96,8.33,0.00,0.00,0.64,0.43,14.24,0.36,57.57,0.36,0.56,
50,13.78,13.78,216958,238643,30947,32289,875061,938851,247905,270932,259660,260983,-11755,9949,14.16,5.66,0.47,2018,2,649,89,3.37,0.00,1.12,0.63,0.40,14.17,0.37,58.94,0.42,0.60,
50,13.78,13.78,380110,329733,40212,36898,1246885,1150562,420322,366631,313310,319951,107012,46680,14.16,5.66,0.47,2018,3,650,88,2.27,0.00,1.14,0.60,0.42,14.35,0.40,59.74,0.42,0.59,
50,13.78,13.78,355536,294570,30507,36689,954591,983298,386044,331259,250944,254508,135100,76751,14.16,5.66,0.47,2018,4,651,90,3.33,0.00,4.44,0.60,0.41,14.29,0.38,55.32,0.43,0.59,
50,13.78,13.78,308912,303070,48361,41571,1108550,1194936,357273,344641,278699,291366,78574,53275,14.16,5.66,0.47,2018,5,652,88,3.41,0.00,0.00,0.60,0.41,14.29,0.39,56.69,0.43,0.59,
50,13.78,13.78,322201,264680,44535,23332,1248900,1212085,366737,288012,315905,337266,50831,-49254,14.16,5.66,0.47,2018,6,653,87,3.45,0.00,1.15,0.59,0.43,14.79,0.41,57.80,0.44,0.59,
50,13.78,13.78,282122,292371,34919,22602,934816,951459,317041,314973,272030,319510,45011,-4537,14.16,5.66,0.47,2018,7,654,92,4.35,0.00,5.43,0.61,0.40,14.79,0.42,56.53,0.43,0.60,
50,13.78,13.78,218580,181234,30781,27304,954582,954897,249361,208538,281821,278535,-32459,-69997,14.16,5.66,0.47,2018,8,655,89,3.37,0.00,1.12,0.62,0.40,14.82,0.42,58.01,0.46,0.60,
50,13.78,13.78,320969,280352,40774,27546,1189598,1123186,361744,307898,319700,309836,42043,-1938,14.16,5.66,0.47,2018,9,656,90,2.22,0.00,2.22,0.62,0.42,14.87,0.40,58.26,0.44,0.61,
50,13.78,13.78,312525,251182,37221,30721,903264,760472,349747,281903,271724,251826,78022,30032,14.16,5.66,0.47,2018,10,657,87,8.05,3.15,1.15,0.64,0.41,14.85,0.39,59.09,0.43,0.63,
50,13.78,13.78,401400,278700,58830,51712,1461074,1239518,460231,330412,341846,320674,118384,9738,14.16,5.66,0.47,2018,11,658,88,4.55,0.00,6.82,0.61,0.40,14.88,0.36,55.62,0.40,0.66,
50,13.78,13.78,683755,488105,52789,46889,2156970,1729430,736545,534994,402655,384429,333890,150565,14.16,5.66,0.47,2018,12,659,83,2.41,0.00,0.00,0.60,0.41,15.05,0.37,57.19,0.41,0.64,
50,13.78,13.78,425721,230018,36851,23587,863307,718951,462572,253605,269915,246959,192656,6646,14.28,4.95,0.46,2019,1,660,80,2.50,0.00,0.00,0.58,0.43,15.09,0.37,59.24,0.40,0.65,
50,13.78,13.78,231176,222404,35339,37708,895568,846701,266516,260112,260586,267251,5929,-7139,14.28,4.95,0.46,2019,2,661,79,2.53,0.00,0.00,0.59,0.44,15.16,0.35,60.35,0.43,0.62,
50,13.78,13.78,395452,341512,45563,53697,1197285,1128397,441016,395209,298792,279343,142223,115866,14.28,4.95,0.46,2019,3,662,80,2.50,0.00,0.00,0.61,0.43,15.14,0.35,60.35,0.43,0.63,
50,13.78,13.78,265210,238403,42722,32732,839088,766937,307932,271135,244093,223158,63839,47977,14.28,4.95,0.46,2019,4,663,82,4.88,0.00,3.66,0.62,0.43,15.39,0.33,59.24,0.38,0.67,
50,13.78,13.78,293086,271568,49096,34194,1038961,942235,342183,305762,268531,257016,73652,48746,14.28,4.95,0.46,2019,5,664,82,3.66,0.00,4.88,0.63,0.42,15.63,0.35,58.98,0.38,0.67,
50,13.78,13.78,319790,235486,42688,35781,1138937,1026072,362478,271267,299854,310714,62624,-39492,14.28,4.95,0.46,2019,6,665,88,0.00,0.00,6.82,0.61,0.40,15.61,0.36,56.02,0.38,0.67,
50,13.78,13.78,327997,215201,32431,26432,926838,718806,360428,241633,263641,265688,96786,-24055,14.28,4.95,0.46,2019,7,666,91,6.59,0.00,1.10,0.60,0.40,15.52,0.37,55.14,0.40,0.65,
50,13.78,13.78,208973,180119,35162,24973,938868,815559,244136,205092,258356,244012,-14219,-38920,14.28,4.95,0.46,2019,8,667,86,2.33,0.00,1.16,0.60,0.42,15.72,0.36,58.57,0.40,0.65,
50,13.78,13.78,352512,245701,40299,30551,1139921,987202,392811,276252,314655,301386,78155,-25179,14.28,4.95,0.46,2019,9,668,87,4.60,0.00,4.60,0.62,0.41,15.63,0.36,58.59,0.40,0.66,
50,13.78,13.78,309187,210050,29218,31527,824549,712808,338405,241577,259910,241128,78494,449,14.28,4.95,0.46,2019,10,669,85,2.35,0.00,0.00,0.61,0.42,15.80,0.38,59.66,0.40,0.66,
57,12.26,9.14,435924,118094,68402,14763,1300819,821756,504327,132857,338915,349923,165411,-217066,13.48,6.16,0.47,2018,1,648,109,1.84,0.00,1.84,0.57,0.36,14.13,0.73,66.16,0.39,0.03,
57,12.26,9.14,282067,233226,23520,35760,1160023,1109447,305588,268986,342740,376466,-37152,-107480,13.48,6.16,0.47,2018,2,649,108,6.48,0.00,1.85,0.56,0.34,13.82,0.73,67.62,0.41,0.03,
57,12.26,9.14,540176,361786,27727,23720,1661830,1406781,567904,385506,412550,418351,155353,-32845,13.48,6.16,0.47,2018,3,650,104,3.85,2.96,0.96,0.55,0.37,13.85,0.74,70.20,0.38,0.02,
57,12.26,9.14,474667,321464,29307,13988,1386963,1107719,503974,335452,313367,319407,190607,16045,13.48,6.16,0.47,2018,4,651,104,4.81,0.00,3.85,0.56,0.35,13.95,0.71,70.71,0.38,0.01,
57,12.26,9.14,479257,355647,32032,12563,1632166,1383457,511289,368210,351123,369483,160166,-1273,13.48,6.16,0.47,2018,5,652,109,2.75,0.00,4.59,0.57,0.33,13.81,0.67,64.77,0.39,0.01,
57,12.26,9.14,473078,333542,20707,9141,1645169,1544482,493785,342683,395953,415279,97832,-72596,13.48,6.16,0.47,2018,6,653,117,2.56,0.00,8.55,0.56,0.32,13.69,0.68,60.69,0.38,0.01,
57,12.26,9.14,366032,147164,29897,-12837,1183188,993942,395929,134327,317747,305817,78181,-171490,13.48,6.16,0.47,2018,7,654,120,4.17,0.00,4.17,0.54,0.32,13.90,0.68,61.34,0.39,0.01,
57,12.26,9.14,356172,484288,31526,21468,1256293,1231365,387698,505756,353559,401723,34139,104033,13.48,6.16,0.47,2018,8,655,124,7.26,0.00,5.65,0.54,0.30,13.67,0.65,59.69,0.40,0.20,
57,12.26,9.14,482978,518893,24099,-9183,1582146,1438127,507078,509710,380067,-92183,127010,601893,13.48,6.16,0.47,2018,9,656,123,8.13,0.00,4.88,0.54,0.32,13.71,0.65,60.78,0.41,0.23,
57,12.26,9.14,422699,312619,11027,-4403,1199846,971505,433726,308216,324840,297081,108886,11135,13.48,6.16,0.47,2018,10,657,122,9.02,0.00,6.56,0.53,0.32,13.70,0.62,60.89,0.40,0.25,
57,12.26,9.14,566107,448751,53627,16080,2162492,1824311,619735,464831,463240,418893,156495,45938,13.48,6.16,0.47,2018,11,658,129,1.55,0.00,4.65,0.53,0.32,13.57,0.62,56.97,0.34,0.28,
57,12.26,9.14,753515,530923,-3759,1131,2565857,2128911,749756,532054,530186,515627,219570,16427,13.48,6.16,0.47,2018,12,659,136,5.88,0.00,0.74,0.51,0.35,13.79,0.63,55.03,0.35,0.26,
57,12.26,9.14,602893,228966,51481,-2477,1215493,809445,654374,226489,335779,270963,318594,-44474,13.48,4.93,0.47,2019,1,660,125,7.20,0.00,0.80,0.47,0.37,14.01,0.67,60.46,0.37,0.23,
57,12.26,9.14,292477,232858,19168,27419,1072622,957287,311645,260277,312774,258998,-1129,1279,13.48,4.93,0.47,2019,2,661,119,7.56,0.00,4.20,0.50,0.36,13.81,0.66,63.09,0.60,0.24,
57,12.26,9.14,502600,368014,7511,6194,1464802,1194392,510111,374208,353130,334074,156980,40134,13.48,4.93,0.47,2019,3,662,110,7.27,0.00,0.00,0.51,0.37,14.18,0.66,67.16,0.61,0.26,
57,12.26,9.14,402018,288590,5120,22448,1166695,960860,407138,311038,298308,283513,108830,27525,13.48,4.93,0.47,2019,4,663,108,3.70,0.00,3.70,0.52,0.37,14.15,0.67,67.76,0.60,0.28,
57,12.26,9.14,443667,325891,61668,17273,1497665,1268547,505335,343164,343614,327273,161721,15891,13.48,4.93,0.47,2019,5,664,108,4.63,0.00,4.63,0.52,0.37,14.19,0.66,67.74,0.60,0.27,
57,12.26,9.14,513961,297740,8288,7412,1599440,1324919,522250,305152,385956,361706,136293,-56554,13.48,4.93,0.47,2019,6,665,105,3.81,0.00,1.91,0.51,0.36,14.24,0.66,69.43,0.62,0.29,
57,12.26,9.14,241643,244097,37434,4935,1039373,967941,279078,249032,302708,294400,-23630,-45368,13.48,4.93,0.47,2019,7,666,105,2.86,0.00,4.76,0.50,0.36,14.24,0.65,69.95,0.63,0.04,
57,12.26,9.14,370486,183337,26965,-3886,1265940,927063,397451,179451,333269,317052,64182,-137601,13.48,4.93,0.47,2019,8,667,108,8.33,0.00,2.78,0.50,0.36,14.44,0.63,67.13,0.58,0.24,
57,12.26,9.14,479985,300433,12068,17244,1541983,1030193,492054,317677,383658,298088,108395,19589,13.48,4.93,0.47,2019,9,668,99,4.04,0.00,2.02,0.50,0.40,14.73,0.63,73.38,0.62,0.27,
57,12.26,9.14,359909,254157,22306,2510,1063643,854866,382216,256667,309901,255621,72314,1046,13.48,4.93,0.47,2019,10,669,106,5.66,0.00,8.49,0.51,0.38,14.60,0.62,69.55,0.59,0.26,
60,12.91,12.91,183373,96146,20100,7470,565078,443070,203473,103616,159767,159419,43705,-55803,13.48,5.28,0.52,2018,1,648,83,2.41,0.00,2.41,0.52,0.21,13.00,0.34,30.42,0.42,0.41,
60,12.91,12.91,134302,92193,14914,13583,569117,494629,149217,105776,159056,149125,-9838,-43349,13.48,5.28,0.52,2018,2,649,83,7.23,3.20,1.21,0.53,0.19,12.83,0.35,31.18,0.41,0.42,
60,12.91,12.91,235038,176930,25146,20532,868232,701485,260185,197462,194009,187818,66176,9644,13.48,5.28,0.52,2018,3,650,75,2.67,0.00,0.00,0.53,0.20,12.91,0.33,34.92,0.36,0.41,
60,12.91,12.91,265952,175394,25210,15038,832804,659801,291163,190432,164366,155592,126797,34840,13.48,5.28,0.52,2018,4,651,77,1.30,0.00,1.30,0.53,0.19,12.83,0.34,34.53,0.42,0.68,
60,12.91,12.91,199096,164753,26397,19206,785595,801580,225493,183959,175317,178214,50176,5745,13.48,5.28,0.52,2018,5,652,77,2.60,0.00,0.00,0.53,0.19,12.87,0.32,35.40,0.42,0.68,
60,12.91,12.91,199763,135155,18119,23887,790328,742123,217883,159042,190176,203175,27706,-44133,13.48,5.28,0.52,2018,6,653,80,3.75,0.00,2.50,0.54,0.20,12.83,0.29,34.19,0.28,0.69,
